# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYSE_02_MHU
# sample_count: 7840
# sample_rate_hz: 2
# start_time: 2019-02-22T02:49:58.491000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623444
# elevation_m: -2613.4
# depth_m: -0.1
# azimuth_deg: 135.1
# dip_deg: -29.4
# instrument: VBB Velocity SCI mode
# scale_factor: 8.6262202E10
# scale_frequency_hz: 0.1
# scale_units: M/S
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2019-02-22T03:01:32.491000Z, 8931
2019-02-22T03:01:32.991000Z, 8918
2019-02-22T03:01:33.491000Z, 8891
2019-02-22T03:01:33.991000Z, 8899
2019-02-22T03:01:34.491000Z, 8904
2019-02-22T03:01:34.991000Z, 8889
2019-02-22T03:01:35.491000Z, 8886
2019-02-22T03:01:35.991000Z, 8894
2019-02-22T03:01:36.491000Z, 8914
2019-02-22T03:01:36.991000Z, 8985
2019-02-22T03:01:37.491000Z, 9049
2019-02-22T03:01:37.991000Z, 9103
2019-02-22T03:01:38.491000Z, 9156
2019-02-22T03:01:38.991000Z, 9175
2019-02-22T03:01:39.491000Z, 9187
2019-02-22T03:01:39.991000Z, 9173
2019-02-22T03:01:40.491000Z, 9147
2019-02-22T03:01:40.991000Z, 9115
2019-02-22T03:01:41.491000Z, 9090
2019-02-22T03:01:41.991000Z, 9093
2019-02-22T03:01:42.491000Z, 9069
2019-02-22T03:01:42.991000Z, 9056
2019-02-22T03:01:43.491000Z, 9063
2019-02-22T03:01:43.991000Z, 9042
2019-02-22T03:01:44.491000Z, 9048
2019-02-22T03:01:44.991000Z, 9064
2019-02-22T03:01:45.491000Z, 9080
2019-02-22T03:01:45.991000Z, 9097
2019-02-22T03:01:46.491000Z, 9091
2019-02-22T03:01:46.991000Z, 9138
2019-02-22T03:01:47.491000Z, 9163
2019-02-22T03:01:47.991000Z, 9179
2019-02-22T03:01:48.491000Z, 9229
2019-02-22T03:01:48.991000Z, 9231
2019-02-22T03:01:49.491000Z, 9250
2019-02-22T03:01:49.991000Z, 9231
2019-02-22T03:01:50.491000Z, 9199
2019-02-22T03:01:50.991000Z, 9201
2019-02-22T03:01:51.491000Z, 9160
2019-02-22T03:01:51.991000Z, 9141
2019-02-22T03:01:52.491000Z, 9131
2019-02-22T03:01:52.991000Z, 9101
2019-02-22T03:01:53.491000Z, 9074
2019-02-22T03:01:53.991000Z, 9064
2019-02-22T03:01:54.491000Z, 9075
2019-02-22T03:01:54.991000Z, 9078
2019-02-22T03:01:55.491000Z, 9100
2019-02-22T03:01:55.991000Z, 9124
2019-02-22T03:01:56.491000Z, 9141
2019-02-22T03:01:56.991000Z, 9174
2019-02-22T03:01:57.491000Z, 9192
2019-02-22T03:01:57.991000Z, 9211
2019-02-22T03:01:58.491000Z, 9240
2019-02-22T03:01:58.991000Z, 9260
2019-02-22T03:01:59.491000Z, 9296
2019-02-22T03:01:59.991000Z, 9325
2019-02-22T03:02:00.491000Z, 9346
2019-02-22T03:02:00.991000Z, 9369
2019-02-22T03:02:01.491000Z, 9378
2019-02-22T03:02:01.991000Z, 9378
2019-02-22T03:02:02.491000Z, 9366
2019-02-22T03:02:02.991000Z, 9332
2019-02-22T03:02:03.491000Z, 9291
2019-02-22T03:02:03.991000Z, 9274
2019-02-22T03:02:04.491000Z, 9256
2019-02-22T03:02:04.991000Z, 9224
2019-02-22T03:02:05.491000Z, 9207
2019-02-22T03:02:05.991000Z, 9193
2019-02-22T03:02:06.491000Z, 9193
2019-02-22T03:02:06.991000Z, 9199
2019-02-22T03:02:07.491000Z, 9206
2019-02-22T03:02:07.991000Z, 9235
2019-02-22T03:02:08.491000Z, 9266
2019-02-22T03:02:08.991000Z, 9305
2019-02-22T03:02:09.491000Z, 9343
2019-02-22T03:02:09.991000Z, 9357
2019-02-22T03:02:10.491000Z, 9373
2019-02-22T03:02:10.991000Z, 9398
2019-02-22T03:02:11.491000Z, 9427
2019-02-22T03:02:11.991000Z, 9455
2019-02-22T03:02:12.491000Z, 9462
2019-02-22T03:02:12.991000Z, 9478
2019-02-22T03:02:13.491000Z, 9504
2019-02-22T03:02:13.991000Z, 9520
2019-02-22T03:02:14.491000Z, 9539
2019-02-22T03:02:14.991000Z, 9551
2019-02-22T03:02:15.491000Z, 9553
2019-02-22T03:02:15.991000Z, 9567
2019-02-22T03:02:16.491000Z, 9576
2019-02-22T03:02:16.991000Z, 9563
2019-02-22T03:02:17.491000Z, 9555
2019-02-22T03:02:17.991000Z, 9526
2019-02-22T03:02:18.491000Z, 9480
2019-02-22T03:02:18.991000Z, 9462
2019-02-22T03:02:19.491000Z, 9431
2019-02-22T03:02:19.991000Z, 9361
2019-02-22T03:02:20.491000Z, 9297
2019-02-22T03:02:20.991000Z, 9266
2019-02-22T03:02:21.491000Z, 9216
2019-02-22T03:02:21.991000Z, 9162
2019-02-22T03:02:22.491000Z, 9109
2019-02-22T03:02:22.991000Z, 9050
2019-02-22T03:02:23.491000Z, 9023
2019-02-22T03:02:23.991000Z, 8967
2019-02-22T03:02:24.491000Z, 8925
2019-02-22T03:02:24.991000Z, 8923
2019-02-22T03:02:25.491000Z, 8901
2019-02-22T03:02:25.991000Z, 8898
2019-02-22T03:02:26.491000Z, 8897
2019-02-22T03:02:26.991000Z, 8905
2019-02-22T03:02:27.491000Z, 8916
2019-02-22T03:02:27.991000Z, 8909
2019-02-22T03:02:28.491000Z, 8909
2019-02-22T03:02:28.991000Z, 8925
2019-02-22T03:02:29.491000Z, 8964
2019-02-22T03:02:29.991000Z, 8990
2019-02-22T03:02:30.491000Z, 9011
2019-02-22T03:02:30.991000Z, 9053
2019-02-22T03:02:31.491000Z, 9076
2019-02-22T03:02:31.991000Z, 9094
2019-02-22T03:02:32.491000Z, 9104
2019-02-22T03:02:32.991000Z, 9100
2019-02-22T03:02:33.491000Z, 9122
2019-02-22T03:02:33.991000Z, 9135
2019-02-22T03:02:34.491000Z, 9149
2019-02-22T03:02:34.991000Z, 9173
2019-02-22T03:02:35.491000Z, 9146
2019-02-22T03:02:35.991000Z, 9115
2019-02-22T03:02:36.491000Z, 9115
2019-02-22T03:02:36.991000Z, 9127
2019-02-22T03:02:37.491000Z, 9145
2019-02-22T03:02:37.991000Z, 9161
2019-02-22T03:02:38.491000Z, 9182
2019-02-22T03:02:38.991000Z, 9206
2019-02-22T03:02:39.491000Z, 9165
2019-02-22T03:02:39.991000Z, 9161
2019-02-22T03:02:40.491000Z, 9257
2019-02-22T03:02:40.991000Z, 9228
2019-02-22T03:02:41.491000Z, 9293
2019-02-22T03:02:41.991000Z, 9346
2019-02-22T03:02:42.491000Z, 9250
2019-02-22T03:02:42.991000Z, 9386
2019-02-22T03:02:43.491000Z, 9423
2019-02-22T03:02:43.991000Z, 9411
2019-02-22T03:02:44.491000Z, 9530
2019-02-22T03:02:44.991000Z, 9570
2019-02-22T03:02:45.491000Z, 9516
2019-02-22T03:02:45.991000Z, 9433
2019-02-22T03:02:46.491000Z, 9543
2019-02-22T03:02:46.991000Z, 9556
2019-02-22T03:02:47.491000Z, 9533
2019-02-22T03:02:47.991000Z, 9652
2019-02-22T03:02:48.491000Z, 9615
2019-02-22T03:02:48.991000Z, 9582
2019-02-22T03:02:49.491000Z, 9561
2019-02-22T03:02:49.991000Z, 9453
2019-02-22T03:02:50.491000Z, 9398
2019-02-22T03:02:50.991000Z, 9413
2019-02-22T03:02:51.491000Z, 9437
2019-02-22T03:02:51.991000Z, 9435
2019-02-22T03:02:52.491000Z, 9415
2019-02-22T03:02:52.991000Z, 9400
2019-02-22T03:02:53.491000Z, 9396
2019-02-22T03:02:53.991000Z, 9393
2019-02-22T03:02:54.491000Z, 9377
2019-02-22T03:02:54.991000Z, 9372
2019-02-22T03:02:55.491000Z, 9392
2019-02-22T03:02:55.991000Z, 9389
2019-02-22T03:02:56.491000Z, 9369
2019-02-22T03:02:56.991000Z, 9335
2019-02-22T03:02:57.491000Z, 9285
2019-02-22T03:02:57.991000Z, 9264
2019-02-22T03:02:58.491000Z, 9249
2019-02-22T03:02:58.991000Z, 9208
2019-02-22T03:02:59.491000Z, 9140
2019-02-22T03:02:59.991000Z, 9108
2019-02-22T03:03:00.491000Z, 9099
2019-02-22T03:03:00.991000Z, 9042
2019-02-22T03:03:01.491000Z, 9022
2019-02-22T03:03:01.991000Z, 9020
2019-02-22T03:03:02.491000Z, 9002
2019-02-22T03:03:02.991000Z, 9035
2019-02-22T03:03:03.491000Z, 9080
2019-02-22T03:03:03.991000Z, 9135
2019-02-22T03:03:04.491000Z, 9179
2019-02-22T03:03:04.991000Z, 9188
2019-02-22T03:03:05.491000Z, 9227
2019-02-22T03:03:05.991000Z, 9274
2019-02-22T03:03:06.491000Z, 9306
2019-02-22T03:03:06.991000Z, 9343
2019-02-22T03:03:07.491000Z, 9405
2019-02-22T03:03:07.991000Z, 9459
2019-02-22T03:03:08.491000Z, 9470
2019-02-22T03:03:08.991000Z, 9507
2019-02-22T03:03:09.491000Z, 9583
2019-02-22T03:03:09.991000Z, 9592
2019-02-22T03:03:10.491000Z, 9506
2019-02-22T03:03:10.991000Z, 9401
2019-02-22T03:03:11.491000Z, 9291
2019-02-22T03:03:11.991000Z, 9169
2019-02-22T03:03:12.491000Z, 9075
2019-02-22T03:03:12.991000Z, 8986
2019-02-22T03:03:13.491000Z, 8889
2019-02-22T03:03:13.991000Z, 8832
2019-02-22T03:03:14.491000Z, 8818
2019-02-22T03:03:14.991000Z, 8792
2019-02-22T03:03:15.491000Z, 8760
2019-02-22T03:03:15.991000Z, 8772
2019-02-22T03:03:16.491000Z, 8764
2019-02-22T03:03:16.991000Z, 8757
2019-02-22T03:03:17.491000Z, 8748
2019-02-22T03:03:17.991000Z, 8744
2019-02-22T03:03:18.491000Z, 8816
2019-02-22T03:03:18.991000Z, 8844
2019-02-22T03:03:19.491000Z, 8848
2019-02-22T03:03:19.991000Z, 8854
2019-02-22T03:03:20.491000Z, 8876
2019-02-22T03:03:20.991000Z, 8947
2019-02-22T03:03:21.491000Z, 8981
2019-02-22T03:03:21.991000Z, 9045
2019-02-22T03:03:22.491000Z, 9099
2019-02-22T03:03:22.991000Z, 9149
2019-02-22T03:03:23.491000Z, 9248
2019-02-22T03:03:23.991000Z, 9269
2019-02-22T03:03:24.491000Z, 9312
2019-02-22T03:03:24.991000Z, 9343
2019-02-22T03:03:25.491000Z, 9352
2019-02-22T03:03:25.991000Z, 9397
2019-02-22T03:03:26.491000Z, 9369
2019-02-22T03:03:26.991000Z, 9394
2019-02-22T03:03:27.491000Z, 9404
2019-02-22T03:03:27.991000Z, 9357
2019-02-22T03:03:28.491000Z, 9313
2019-02-22T03:03:28.991000Z, 9244
2019-02-22T03:03:29.491000Z, 9217
2019-02-22T03:03:29.991000Z, 9153
2019-02-22T03:03:30.491000Z, 9116
2019-02-22T03:03:30.991000Z, 9122
2019-02-22T03:03:31.491000Z, 9087
2019-02-22T03:03:31.991000Z, 9118
2019-02-22T03:03:32.491000Z, 9082
2019-02-22T03:03:32.991000Z, 8966
2019-02-22T03:03:33.491000Z, 8969
2019-02-22T03:03:33.991000Z, 9005
2019-02-22T03:03:34.491000Z, 8942
2019-02-22T03:03:34.991000Z, 8862
2019-02-22T03:03:35.491000Z, 8928
2019-02-22T03:03:35.991000Z, 8972
2019-02-22T03:03:36.491000Z, 8923
2019-02-22T03:03:36.991000Z, 9023
2019-02-22T03:03:37.491000Z, 9169
2019-02-22T03:03:37.991000Z, 9248
2019-02-22T03:03:38.491000Z, 9259
2019-02-22T03:03:38.991000Z, 9131
2019-02-22T03:03:39.491000Z, 9049
2019-02-22T03:03:39.991000Z, 9096
2019-02-22T03:03:40.491000Z, 9072
2019-02-22T03:03:40.991000Z, 9018
2019-02-22T03:03:41.491000Z, 9042
2019-02-22T03:03:41.991000Z, 9068
2019-02-22T03:03:42.491000Z, 9059
2019-02-22T03:03:42.991000Z, 9034
2019-02-22T03:03:43.491000Z, 8987
2019-02-22T03:03:43.991000Z, 8929
2019-02-22T03:03:44.491000Z, 8909
2019-02-22T03:03:44.991000Z, 8884
2019-02-22T03:03:45.491000Z, 8866
2019-02-22T03:03:45.991000Z, 8879
2019-02-22T03:03:46.491000Z, 8867
2019-02-22T03:03:46.991000Z, 8903
2019-02-22T03:03:47.491000Z, 8965
2019-02-22T03:03:47.991000Z, 8973
2019-02-22T03:03:48.491000Z, 9021
2019-02-22T03:03:48.991000Z, 9079
2019-02-22T03:03:49.491000Z, 9094
2019-02-22T03:03:49.991000Z, 9156
2019-02-22T03:03:50.491000Z, 9201
2019-02-22T03:03:50.991000Z, 9244
2019-02-22T03:03:51.491000Z, 9360
2019-02-22T03:03:51.991000Z, 9364
2019-02-22T03:03:52.491000Z, 9401
2019-02-22T03:03:52.991000Z, 9481
2019-02-22T03:03:53.491000Z, 9398
2019-02-22T03:03:53.991000Z, 9409
2019-02-22T03:03:54.491000Z, 9368
2019-02-22T03:03:54.991000Z, 9255
2019-02-22T03:03:55.491000Z, 9197
2019-02-22T03:03:55.991000Z, 9005
2019-02-22T03:03:56.491000Z, 8890
2019-02-22T03:03:56.991000Z, 8801
2019-02-22T03:03:57.491000Z, 8691
2019-02-22T03:03:57.991000Z, 8651
2019-02-22T03:03:58.491000Z, 8607
2019-02-22T03:03:58.991000Z, 8609
2019-02-22T03:03:59.491000Z, 8586
2019-02-22T03:03:59.991000Z, 8635
2019-02-22T03:04:00.491000Z, 8680
2019-02-22T03:04:00.991000Z, 8652
2019-02-22T03:04:01.491000Z, 8731
2019-02-22T03:04:01.991000Z, 8767
2019-02-22T03:04:02.491000Z, 8783
2019-02-22T03:04:02.991000Z, 8807
2019-02-22T03:04:03.491000Z, 8747
2019-02-22T03:04:03.991000Z, 8731
2019-02-22T03:04:04.491000Z, 8797
2019-02-22T03:04:04.991000Z, 8817
2019-02-22T03:04:05.491000Z, 8804
2019-02-22T03:04:05.991000Z, 8877
2019-02-22T03:04:06.491000Z, 8894
2019-02-22T03:04:06.991000Z, 8898
2019-02-22T03:04:07.491000Z, 8980
2019-02-22T03:04:07.991000Z, 8950
2019-02-22T03:04:08.491000Z, 8907
2019-02-22T03:04:08.991000Z, 8924
2019-02-22T03:04:09.491000Z, 8892
2019-02-22T03:04:09.991000Z, 8902
2019-02-22T03:04:10.491000Z, 8904
2019-02-22T03:04:10.991000Z, 8845
2019-02-22T03:04:11.491000Z, 8799
2019-02-22T03:04:11.991000Z, 8769
2019-02-22T03:04:12.491000Z, 8753
2019-02-22T03:04:12.991000Z, 8751
2019-02-22T03:04:13.491000Z, 8786
2019-02-22T03:04:13.991000Z, 8835
2019-02-22T03:04:14.491000Z, 8866
2019-02-22T03:04:14.991000Z, 8853
2019-02-22T03:04:15.491000Z, 8831
2019-02-22T03:04:15.991000Z, 8860
2019-02-22T03:04:16.491000Z, 8869
2019-02-22T03:04:16.991000Z, 8873
2019-02-22T03:04:17.491000Z, 8896
2019-02-22T03:04:17.991000Z, 8898
2019-02-22T03:04:18.491000Z, 8894
2019-02-22T03:04:18.991000Z, 8881
2019-02-22T03:04:19.491000Z, 8874
2019-02-22T03:04:19.991000Z, 8880
2019-02-22T03:04:20.491000Z, 8840
2019-02-22T03:04:20.991000Z, 8796
2019-02-22T03:04:21.491000Z, 8777
2019-02-22T03:04:21.991000Z, 8764
2019-02-22T03:04:22.491000Z, 8797
2019-02-22T03:04:22.991000Z, 8784
2019-02-22T03:04:23.491000Z, 8719
2019-02-22T03:04:23.991000Z, 8715
2019-02-22T03:04:24.491000Z, 8707
2019-02-22T03:04:24.991000Z, 8701
2019-02-22T03:04:25.491000Z, 8741
2019-02-22T03:04:25.991000Z, 8748
2019-02-22T03:04:26.491000Z, 8770
2019-02-22T03:04:26.991000Z, 8823
2019-02-22T03:04:27.491000Z, 8816
2019-02-22T03:04:27.991000Z, 8817
2019-02-22T03:04:28.491000Z, 8864
2019-02-22T03:04:28.991000Z, 8910
2019-02-22T03:04:29.491000Z, 8946
2019-02-22T03:04:29.991000Z, 8942
2019-02-22T03:04:30.491000Z, 8924
2019-02-22T03:04:30.991000Z, 8944
2019-02-22T03:04:31.491000Z, 8955
2019-02-22T03:04:31.991000Z, 8939
2019-02-22T03:04:32.491000Z, 8948
2019-02-22T03:04:32.991000Z, 8949
2019-02-22T03:04:33.491000Z, 8932
2019-02-22T03:04:33.991000Z, 8938
2019-02-22T03:04:34.491000Z, 8937
2019-02-22T03:04:34.991000Z, 8903
2019-02-22T03:04:35.491000Z, 8866
2019-02-22T03:04:35.991000Z, 8868
2019-02-22T03:04:36.491000Z, 8860
2019-02-22T03:04:36.991000Z, 8849
2019-02-22T03:04:37.491000Z, 8870
2019-02-22T03:04:37.991000Z, 8896
2019-02-22T03:04:38.491000Z, 8930
2019-02-22T03:04:38.991000Z, 8964
2019-02-22T03:04:39.491000Z, 9007
2019-02-22T03:04:39.991000Z, 9066
2019-02-22T03:04:40.491000Z, 9122
2019-02-22T03:04:40.991000Z, 9180
2019-02-22T03:04:41.491000Z, 9229
2019-02-22T03:04:41.991000Z, 9271
2019-02-22T03:04:42.491000Z, 9334
2019-02-22T03:04:42.991000Z, 9372
2019-02-22T03:04:43.491000Z, 9385
2019-02-22T03:04:43.991000Z, 9383
2019-02-22T03:04:44.491000Z, 9357
2019-02-22T03:04:44.991000Z, 9376
2019-02-22T03:04:45.491000Z, 9369
2019-02-22T03:04:45.991000Z, 9296
2019-02-22T03:04:46.491000Z, 9330
2019-02-22T03:04:46.991000Z, 9379
2019-02-22T03:04:47.491000Z, 9362
2019-02-22T03:04:47.991000Z, 9347
2019-02-22T03:04:48.491000Z, 9282
2019-02-22T03:04:48.991000Z, 9268
2019-02-22T03:04:49.491000Z, 9312
2019-02-22T03:04:49.991000Z, 9346
2019-02-22T03:04:50.491000Z, 9386
2019-02-22T03:04:50.991000Z, 9419
2019-02-22T03:04:51.491000Z, 9447
2019-02-22T03:04:51.991000Z, 9430
2019-02-22T03:04:52.491000Z, 9427
2019-02-22T03:04:52.991000Z, 9446
2019-02-22T03:04:53.491000Z, 9445
2019-02-22T03:04:53.991000Z, 9463
2019-02-22T03:04:54.491000Z, 9477
2019-02-22T03:04:54.991000Z, 9491
2019-02-22T03:04:55.491000Z, 9486
2019-02-22T03:04:55.991000Z, 9448
2019-02-22T03:04:56.491000Z, 9436
2019-02-22T03:04:56.991000Z, 9398
2019-02-22T03:04:57.491000Z, 9369
2019-02-22T03:04:57.991000Z, 9385
2019-02-22T03:04:58.491000Z, 9349
2019-02-22T03:04:58.991000Z, 9329
2019-02-22T03:04:59.491000Z, 9303
2019-02-22T03:04:59.991000Z, 9258
2019-02-22T03:05:00.491000Z, 9235
2019-02-22T03:05:00.991000Z, 9152
2019-02-22T03:05:01.491000Z, 9087
2019-02-22T03:05:01.991000Z, 9006
2019-02-22T03:05:02.491000Z, 8926
2019-02-22T03:05:02.991000Z, 8884
2019-02-22T03:05:03.491000Z, 8824
2019-02-22T03:05:03.991000Z, 8822
2019-02-22T03:05:04.491000Z, 8794
2019-02-22T03:05:04.991000Z, 8761
2019-02-22T03:05:05.491000Z, 8760
2019-02-22T03:05:05.991000Z, 8760
2019-02-22T03:05:06.491000Z, 8773
2019-02-22T03:05:06.991000Z, 8730
2019-02-22T03:05:07.491000Z, 8729
2019-02-22T03:05:07.991000Z, 8752
2019-02-22T03:05:08.491000Z, 8783
2019-02-22T03:05:08.991000Z, 8835
2019-02-22T03:05:09.491000Z, 8866
2019-02-22T03:05:09.991000Z, 8939
2019-02-22T03:05:10.491000Z, 8989
2019-02-22T03:05:10.991000Z, 9064
2019-02-22T03:05:11.491000Z, 9084
2019-02-22T03:05:11.991000Z, 9088
2019-02-22T03:05:12.491000Z, 9179
2019-02-22T03:05:12.991000Z, 9167
2019-02-22T03:05:13.491000Z, 9203
2019-02-22T03:05:13.991000Z, 9188
2019-02-22T03:05:14.491000Z, 9139
2019-02-22T03:05:14.991000Z, 9208
2019-02-22T03:05:15.491000Z, 9172
2019-02-22T03:05:15.991000Z, 9155
2019-02-22T03:05:16.491000Z, 9113
2019-02-22T03:05:16.991000Z, 9049
2019-02-22T03:05:17.491000Z, 9037
2019-02-22T03:05:17.991000Z, 8989
2019-02-22T03:05:18.491000Z, 8999
2019-02-22T03:05:18.991000Z, 8993
2019-02-22T03:05:19.491000Z, 8983
2019-02-22T03:05:19.991000Z, 8997
2019-02-22T03:05:20.491000Z, 8991
2019-02-22T03:05:20.991000Z, 8986
2019-02-22T03:05:21.491000Z, 8965
2019-02-22T03:05:21.991000Z, 8941
2019-02-22T03:05:22.491000Z, 8928
2019-02-22T03:05:22.991000Z, 8929
2019-02-22T03:05:23.491000Z, 8904
2019-02-22T03:05:23.991000Z, 8914
2019-02-22T03:05:24.491000Z, 8932
2019-02-22T03:05:24.991000Z, 8888
2019-02-22T03:05:25.491000Z, 8901
2019-02-22T03:05:25.991000Z, 8923
2019-02-22T03:05:26.491000Z, 8894
2019-02-22T03:05:26.991000Z, 8895
2019-02-22T03:05:27.491000Z, 8863
2019-02-22T03:05:27.991000Z, 8838
2019-02-22T03:05:28.491000Z, 8912
2019-02-22T03:05:28.991000Z, 8950
2019-02-22T03:05:29.491000Z, 8943
2019-02-22T03:05:29.991000Z, 8981
2019-02-22T03:05:30.491000Z, 9010
2019-02-22T03:05:30.991000Z, 9022
2019-02-22T03:05:31.491000Z, 9068
2019-02-22T03:05:31.991000Z, 9131
2019-02-22T03:05:32.491000Z, 9164
2019-02-22T03:05:32.991000Z, 9198
2019-02-22T03:05:33.491000Z, 9232
2019-02-22T03:05:33.991000Z, 9268
2019-02-22T03:05:34.491000Z, 9340
2019-02-22T03:05:34.991000Z, 9364
2019-02-22T03:05:35.491000Z, 9377
2019-02-22T03:05:35.991000Z, 9398
2019-02-22T03:05:36.491000Z, 9394
2019-02-22T03:05:36.991000Z, 9408
2019-02-22T03:05:37.491000Z, 9403
2019-02-22T03:05:37.991000Z, 9393
2019-02-22T03:05:38.491000Z, 9377
2019-02-22T03:05:38.991000Z, 9375
2019-02-22T03:05:39.491000Z, 9364
2019-02-22T03:05:39.991000Z, 9330
2019-02-22T03:05:40.491000Z, 9316
2019-02-22T03:05:40.991000Z, 9322
2019-02-22T03:05:41.491000Z, 9321
2019-02-22T03:05:41.991000Z, 9290
2019-02-22T03:05:42.491000Z, 9296
2019-02-22T03:05:42.991000Z, 9265
2019-02-22T03:05:43.491000Z, 9243
2019-02-22T03:05:43.991000Z, 9235
2019-02-22T03:05:44.491000Z, 9227
2019-02-22T03:05:44.991000Z, 9233
2019-02-22T03:05:45.491000Z, 9131
2019-02-22T03:05:45.991000Z, 9186
2019-02-22T03:05:46.491000Z, 9194
2019-02-22T03:05:46.991000Z, 9125
2019-02-22T03:05:47.491000Z, 9160
2019-02-22T03:05:47.991000Z, 9091
2019-02-22T03:05:48.491000Z, 9156
2019-02-22T03:05:48.991000Z, 9119
2019-02-22T03:05:49.491000Z, 9083
2019-02-22T03:05:49.991000Z, 9159
2019-02-22T03:05:50.491000Z, 9081
2019-02-22T03:05:50.991000Z, 9092
2019-02-22T03:05:51.491000Z, 9041
2019-02-22T03:05:51.991000Z, 9002
2019-02-22T03:05:52.491000Z, 8963
2019-02-22T03:05:52.991000Z, 8805
2019-02-22T03:05:53.491000Z, 8754
2019-02-22T03:05:53.991000Z, 8745
2019-02-22T03:05:54.491000Z, 8744
2019-02-22T03:05:54.991000Z, 8719
2019-02-22T03:05:55.491000Z, 8659
2019-02-22T03:05:55.991000Z, 8682
2019-02-22T03:05:56.491000Z, 8712
2019-02-22T03:05:56.991000Z, 8696
2019-02-22T03:05:57.491000Z, 8773
2019-02-22T03:05:57.991000Z, 8820
2019-02-22T03:05:58.491000Z, 8846
2019-02-22T03:05:58.991000Z, 8928
2019-02-22T03:05:59.491000Z, 8945
2019-02-22T03:05:59.991000Z, 8993
2019-02-22T03:06:00.491000Z, 8984
2019-02-22T03:06:00.991000Z, 8969
2019-02-22T03:06:01.491000Z, 9027
2019-02-22T03:06:01.991000Z, 9049
2019-02-22T03:06:02.491000Z, 9047
2019-02-22T03:06:02.991000Z, 9000
2019-02-22T03:06:03.491000Z, 9043
2019-02-22T03:06:03.991000Z, 9060
2019-02-22T03:06:04.491000Z, 9023
2019-02-22T03:06:04.991000Z, 9040
2019-02-22T03:06:05.491000Z, 8991
2019-02-22T03:06:05.991000Z, 8995
2019-02-22T03:06:06.491000Z, 8991
2019-02-22T03:06:06.991000Z, 8946
2019-02-22T03:06:07.491000Z, 8952
2019-02-22T03:06:07.991000Z, 8934
2019-02-22T03:06:08.491000Z, 8926
2019-02-22T03:06:08.991000Z, 8919
2019-02-22T03:06:09.491000Z, 8915
2019-02-22T03:06:09.991000Z, 8911
2019-02-22T03:06:10.491000Z, 8898
2019-02-22T03:06:10.991000Z, 8892
2019-02-22T03:06:11.491000Z, 8894
2019-02-22T03:06:11.991000Z, 8931
2019-02-22T03:06:12.491000Z, 8938
2019-02-22T03:06:12.991000Z, 8940
2019-02-22T03:06:13.491000Z, 8949
2019-02-22T03:06:13.991000Z, 8956
2019-02-22T03:06:14.491000Z, 8971
2019-02-22T03:06:14.991000Z, 8939
2019-02-22T03:06:15.491000Z, 8931
2019-02-22T03:06:15.991000Z, 8909
2019-02-22T03:06:16.491000Z, 8899
2019-02-22T03:06:16.991000Z, 8895
2019-02-22T03:06:17.491000Z, 8847
2019-02-22T03:06:17.991000Z, 8866
2019-02-22T03:06:18.491000Z, 8904
2019-02-22T03:06:18.991000Z, 8979
2019-02-22T03:06:19.491000Z, 8956
2019-02-22T03:06:19.991000Z, 8947
2019-02-22T03:06:20.491000Z, 9074
2019-02-22T03:06:20.991000Z, 9032
2019-02-22T03:06:21.491000Z, 9062
2019-02-22T03:06:21.991000Z, 9152
2019-02-22T03:06:22.491000Z, 9190
2019-02-22T03:06:22.991000Z, 9187
2019-02-22T03:06:23.491000Z, 9113
2019-02-22T03:06:23.991000Z, 9224
2019-02-22T03:06:24.491000Z, 9209
2019-02-22T03:06:24.991000Z, 9179
2019-02-22T03:06:25.491000Z, 9257
2019-02-22T03:06:25.991000Z, 9163
2019-02-22T03:06:26.491000Z, 9175
2019-02-22T03:06:26.991000Z, 9176
2019-02-22T03:06:27.491000Z, 9101
2019-02-22T03:06:27.991000Z, 9087
2019-02-22T03:06:28.491000Z, 9101
2019-02-22T03:06:28.991000Z, 9112
2019-02-22T03:06:29.491000Z, 9050
2019-02-22T03:06:29.991000Z, 9072
2019-02-22T03:06:30.491000Z, 9029
2019-02-22T03:06:30.991000Z, 8959
2019-02-22T03:06:31.491000Z, 9029
2019-02-22T03:06:31.991000Z, 8988
2019-02-22T03:06:32.491000Z, 8950
2019-02-22T03:06:32.991000Z, 9001
2019-02-22T03:06:33.491000Z, 9014
2019-02-22T03:06:33.991000Z, 8971
2019-02-22T03:06:34.491000Z, 8944
2019-02-22T03:06:34.991000Z, 8938
2019-02-22T03:06:35.491000Z, 8941
2019-02-22T03:06:35.991000Z, 9035
2019-02-22T03:06:36.491000Z, 8967
2019-02-22T03:06:36.991000Z, 8952
2019-02-22T03:06:37.491000Z, 9012
2019-02-22T03:06:37.991000Z, 8922
2019-02-22T03:06:38.491000Z, 8995
2019-02-22T03:06:38.991000Z, 9011
2019-02-22T03:06:39.491000Z, 8963
2019-02-22T03:06:39.991000Z, 8936
2019-02-22T03:06:40.491000Z, 8903
2019-02-22T03:06:40.991000Z, 8899
2019-02-22T03:06:41.491000Z, 8817
2019-02-22T03:06:41.991000Z, 8849
2019-02-22T03:06:42.491000Z, 8775
2019-02-22T03:06:42.991000Z, 8697
